names,x,y,manual_label,correct_label,x3,y3,x4,y4
Digit 4,15.164657,-10.692222,-,Digit 4,-9.2815,-2.1058,-5.0439,6.6663
Digit 2,-4.6536293,35.218636,-,Digit 2,17.4379,5.1554,8.6509,-9.7144
Digit 1,24.557604,23.921078,-,Digit 1,-17.1698,16.9503,19.9371,-18.429
Digit 3,-16.874298,21.902477,-,Digit 3,8.5196,11.9151,-9.4076,-8.1207
Digit 4,19.235031,-15.555435,-,Digit 4,-5.8534,-1.8547,11.4266,3.1393
Digit 2,-3.5957737,31.60197,-,Digit 2,9.2449,-7.0018,2.4854,1.6588
Digit 3,-17.912964,5.8010244,-,Digit 3,-16.0113,9.3483,-16.0833,0.5406
Digit 8,-9.347344,-15.732824,-,Digit 8,-2.9169,-9.7173,15.7724,-18.642
Digit 9,12.839181,-21.410885,-,Digit 9,6.0442,-10.308,20.6282,16.9337
Digit 4,13.818393,-0.52694905,-,Digit 4,12.0613,20.9913,-10.6236,8.3135
Digit 9,20.78612,-15.731837,-,Digit 9,9.0997,14.2777,-3.7271,-4.5445
Digit 2,6.0356736,-3.1470835,-,Digit 2,13.5411,-16.5791,1.8047,14.3759
Digit 3,6.1441445,17.681719,-,Digit 3,-8.6378,9.0878,-6.4728,12.7766
Digit 0,-40.66932,-1.1436701,-,Digit 0,-14.5162,-18.5218,-7.1167,2.4074
Digit 1,21.734285,26.533756,-,Digit 1,18.6313,2.0344,-2.31,-16.2761
Digit 7,29.267117,-17.870556,-,Digit 7,-19.1931,-16.7589,-5.0718,-5.4772
Digit 3,14.440735,6.874272,-,Digit 3,4.5341,-9.0328,-0.7555,-1.5644
Digit 6,-27.44896,-19.057209,-,Digit 6,-16.7279,9.7901,-7.3552,-2.7449
Digit 1,20.292145,31.355371,-,Digit 1,2.5007,13.6472,-7.1849,19.9085
Digit 1,32.445885,5.2769356,-,Digit 1,17.8164,-15.9296,-2.3413,-12.0106
Digit 0,-34.22255,14.4456005,-,Digit 0,-3.816,-4.5059,19.9798,15.2916
Digit 5,-11.034893,-6.4362183,-,Digit 5,18.8201,15.2237,-14.6871,11.5178
Digit 2,10.0964575,29.54787,-,Digit 2,-1.3326,-3.7896,-11.6345,-1.5853
Digit 0,-35.445442,10.0908785,-,Digit 0,20.6085,10.5243,19.7258,-19.4795
Digit 7,23.650827,-32.574753,-,Digit 7,-9.7001,-14.076,1.7167,1.5695
Digit 4,11.406372,-25.431429,-,Digit 4,-4.9063,-3.3941,-9.2853,15.9891
Digit 0,-29.473808,8.778919,-,Digit 0,-1.3628,-16.8338,-11.8227,20.7481
Digit 0,-43.418304,-4.0560365,-,Digit 0,8.2045,-8.8626,-1.9574,-3.6877
Digit 9,4.0662956,-26.959396,-,Digit 9,19.2304,15.8354,-19.5473,-11.7013
Digit 7,26.620861,-27.024982,-,Digit 7,-10.4446,12.9255,15.1107,-14.3605
Digit 8,4.7004824,8.305799,-,Digit 8,-3.3005,-11.272,2.4711,-17.6221
Digit 0,-39.496418,-3.4512808,-,Digit 0,12.9107,-18.9265,-3.708,8.2032
Digit 7,27.284943,-27.823198,-,Digit 7,7.5088,18.5305,-0.4323,8.237
Digit 1,33.26444,5.581947,-,Digit 1,19.1346,10.4414,-13.9747,14.4264
Digit 8,16.399748,12.297551,-,Digit 8,5.1309,-11.3595,6.8667,2.6914
Digit 3,-7.0599756,17.133247,-,Digit 3,5.2571,15.8612,-11.5674,-19.6288
Digit 0,-38.95716,1.1439453,-,Digit 0,7.592,6.8167,10.5766,-5.0916
Digit 6,-21.420504,-21.606627,-,Digit 6,-12.9767,14.4407,12.7204,-12.8579
Digit 0,-38.24629,3.927893,-,Digit 0,-14.8415,-8.5944,-0.8498,14.3997
Digit 0,22.161524,-15.976297,-,Digit 0,-4.6503,5.7845,-16.0807,-1.7896
Digit 8,12.478794,13.98349,-,Digit 8,-17.2856,3.2503,-6.3609,5.2201
Digit 2,0.71995074,36.90582,-,Digit 2,7.6984,13.2488,-12.114,11.2885
Digit 7,21.014797,-29.251497,-,Digit 7,18.8292,5.3913,-6.9726,-19.3769
Digit 7,32.52117,-8.556806,-,Digit 7,5.6255,-0.6329,4.2575,4.8161
Digit 5,-7.930126,-6.7265744,-,Digit 5,-7.7903,11.0852,16.7761,0.2431
Digit 1,18.151731,29.707602,-,Digit 1,-16.7931,-17.9868,0.208,10.4977
Digit 8,4.3055024,14.962361,-,Digit 8,-17.0509,16.5453,14.2016,-15.4581
Digit 6,-21.988085,-12.217325,-,Digit 6,14.5655,7.8303,-5.6639,-4.8024
Digit 2,1.2709587,23.442968,-,Digit 2,19.0564,4.7685,-5.621,19.2581
Digit 2,4.054245,36.94146,-,Digit 2,-14.565,10.8442,7.951,5.3296
Digit 5,0.114510246,-13.912173,-,Digit 5,-8.7387,19.2708,-18.9427,0.9886
Digit 0,-38.281136,4.398048,-,Digit 0,0.0737,16.3658,11.8978,-15.0811
Digit 6,-18.25305,-18.074877,-,Digit 6,5.2659,-6.8068,9.2301,13.953
Digit 8,15.05014,17.75692,-,Digit 8,-8.7463,-10.343,9.0856,-11.2395
Digit 6,-22.525948,-29.832855,-,Digit 6,3.626,11.8802,14.541,-7.2638
Digit 9,22.53456,-13.674569,-,Digit 9,16.0576,9.3478,-12.5466,7.5221
Digit 4,1.2285855,-18.62353,-,Digit 4,9.2084,19.5761,18.2523,-17.6415
Digit 6,-22.463787,-24.007128,-,Digit 6,-0.9605,5.7754,-0.1261,-12.5353
Digit 8,-7.842353,-12.912811,-,Digit 8,-7.3389,9.467,5.3877,-0.4106
Digit 3,-15.150885,18.41625,-,Digit 3,-7.9845,-15.2266,15.5817,-16.0475
Digit 4,-1.9550571,-28.816568,-,Digit 4,-16.0841,7.0754,-0.1576,-10.1868
Digit 0,-31.431719,-3.0258644,-,Digit 0,-4.6777,19.4298,11.9154,-5.8893
Digit 3,-11.624167,7.4929442,-,Digit 3,-12.2918,-11.6602,17.5184,13.4386
Digit 0,-33.782837,10.353268,-,Digit 0,-17.7877,9.1117,2.2125,-4.1176
Digit 6,-21.421413,-21.281973,-,Digit 6,-4.4045,6.8608,-19.8804,-17.9705
Digit 0,-12.218449,-10.976331,-,Digit 0,-13.2149,-16.8071,16.7327,-10.7507
Digit 3,-10.56737,9.783618,-,Digit 3,-19.9786,-14.3202,11.41,-19.0087
Digit 9,8.278025,-14.335081,-,Digit 9,3.9378,15.8621,-5.1661,1.3641
Digit 8,-2.2478716,9.419124,-,Digit 8,-0.4664,16.234,19.0893,19.5199
Digit 8,2.3573651,8.06781,-,Digit 8,-0.4861,-2.3741,15.4673,1.483
Digit 7,28.925371,-20.311285,-,Digit 7,2.424,13.3349,3.5131,-0.9447
Digit 2,6.4991403,30.664265,-,Digit 2,-16.4268,9.6502,7.9861,4.2258
Digit 4,13.755554,-7.8930807,-,Digit 4,-0.7609,-6.7814,5.3453,9.8379
Digit 9,16.281397,-13.397467,-,Digit 9,9.6869,-12.6901,5.8578,-0.8371
Digit 4,3.3501296,-18.785988,-,Digit 4,12.2289,5.2528,15.1616,-14.9375
Digit 9,-5.9930596,-28.645039,-,Digit 9,-12.9801,-17.3078,-10.594,-13.5288
Digit 8,8.44019,3.3653064,-,Digit 8,-17.0605,14.525,20.452,-13.03
Digit 3,-14.683177,22.649033,-,Digit 3,4.6924,-17.7184,-8.6509,-3.3267
Digit 5,0.46412733,-4.7007627,-,Digit 5,19.5496,-2.0295,-8.3793,-18.8898
Digit 0,-38.068344,9.004626,-,Digit 0,-16.0607,-19.6477,-15.5641,13.3677
Digit 2,5.5026007,26.700499,-,Digit 2,-4.0626,10.6857,-2.1261,7.5353
Digit 9,16.752287,-12.654581,-,Digit 9,10.6385,12.5213,-14.6181,-11.3795
Digit 0,-28.0877,1.3296269,-,Digit 0,19.6085,12.2963,-0.4518,-17.727
Digit 3,-6.4687743,16.727283,-,Digit 3,-0.6696,14.8985,9.675,-17.5784
Digit 3,-16.536812,19.967747,-,Digit 3,19.9244,9.2227,-1.2295,-8.1399
Digit 6,-23.216192,-23.34058,-,Digit 6,-3.7578,13.8334,16.9491,-7.915
Digit 2,0.19183467,30.975088,-,Digit 2,18.4272,-8.7136,0.4573,-9.3484
Digit 2,-8.451973,38.967827,-,Digit 2,8.3064,-4.2213,-16.3141,-8.6096
Digit 2,0.014459159,23.932493,-,Digit 2,-18.4417,0.3668,-5.1355,11.0113
Digit 1,16.68784,32.635605,-,Digit 1,-5.3719,0.2505,15.9789,-5.5567
Digit 7,4.9090476,-6.327679,-,Digit 7,-2.8505,0.3524,19.9142,11.454
Digit 1,19.061876,24.48303,-,Digit 1,-8.1224,-17.9608,13.1053,12.2619
Digit 1,23.18097,27.052,-,Digit 1,1.2656,-16.1587,17.4957,8.7431
Digit 2,-8.036142,39.67262,-,Digit 2,15.1635,-7.4973,-7.4351,1.8
Digit 5,-14.850294,0.41115156,-,Digit 5,19.2774,3.8881,-3.1249,-17.2194
Digit 9,12.158199,-19.784948,-,Digit 9,11.7191,6.6385,2.7613,-2.8934
Digit 7,26.095768,-29.158894,-,Digit 7,-17.8946,7.5331,-9.9967,10.2376
Digit 3,-15.820704,22.074028,-,Digit 3,7.7232,-12.1691,11.371,11.3606
Digit 5,-6.2443833,-6.1034956,-,Digit 5,7.6653,-17.8109,-10.6834,-18.9582
Digit 9,1.3447801,-18.454035,-,Digit 9,0.5597,-7.9206,16.04,3.7776
Digit 9,20.868975,-13.202735,-,Digit 9,-19.2632,-17.1767,1.2927,17.8024
Digit 4,4.046371,-18.150646,-,Digit 4,-15.9381,-9.5218,10.4176,7.9175
Digit 4,13.654841,-4.177366,-,Digit 4,2.338,9.2411,10.3684,13.9456
Digit 8,-3.687888,6.7874947,-,Digit 8,14.6239,-7.6835,0.9282,6.8721
Digit 5,-17.549482,-0.9380341,-,Digit 5,-0.9348,4.078,-12.5587,-3.7158
Digit 3,-16.646772,9.672076,-,Digit 3,8.0778,-17.7227,16.7638,11.8259
Digit 0,-38.596706,-1.4407114,-,Digit 0,12.7797,15.6272,19.3137,2.7442
Digit 9,23.762024,-11.672027,-,Digit 9,-7.6219,-14.9534,-17.436,19.975
Digit 8,5.5266356,11.257527,-,Digit 8,-16.222,-2.4442,16.7035,-7.7487
Digit 1,27.160099,11.245266,-,Digit 1,-4.618,4.4357,2.6876,-13.1453
Digit 2,-11.394335,34.367653,-,Digit 2,0.6088,15.788,-5.5435,-4.8136
Digit 0,-34.046436,-2.7887557,-,Digit 0,11.9754,15.824,11.3226,18.4644
Digit 6,-25.423496,-28.148592,-,Digit 6,7.1533,7.2477,-19.7587,-11.999
Digit 2,-4.5648293,28.924856,-,Digit 2,12.7996,-1.3481,-19.3453,-8.2896
Digit 2,0.33872113,27.699167,-,Digit 2,2.4965,13.5066,-10.4466,12.745
Digit 9,23.634321,-16.00196,-,Digit 9,11.7319,-10.7957,-18.5763,-8.7017
Digit 1,30.70618,2.939262,-,Digit 1,12.4842,20.9951,2.2864,-11.2189
Digit 1,25.322193,14.33272,-,Digit 1,-10.2148,0.3963,-18.3397,-11.7828
Digit 2,9.290372,27.250303,-,Digit 2,18.9939,9.5504,0.1538,13.5335
Digit 1,27.459549,13.227259,-,Digit 1,12.3386,6.4038,12.6093,11.7642
Digit 1,33.792343,2.524215,-,Digit 1,0.5243,1.8243,-15.3744,10.5418
Digit 5,-7.9201784,-4.5786448,-,Digit 5,-18.5822,-8.8079,-18.3641,13.5374
Digit 4,-2.1227324,-28.848118,-,Digit 4,-0.6068,-11.7832,12.6202,0.8716
Digit 7,24.473457,-21.11691,-,Digit 7,8.0006,2.0432,20.9782,17.1262
Digit 0,-37.482845,8.72959,-,Digit 0,13.3516,-9.1202,3.2825,-10.2124
Digit 2,2.9381073,22.11999,-,Digit 2,20.356,10.0935,18.4695,2.6226
Digit 8,5.6509233,8.878967,-,Digit 8,-15.8522,-11.3771,11.1764,-8.7062
Digit 4,2.94016,-29.402287,-,Digit 4,-4.8494,-15.9807,-18.6613,9.1642
Digit 0,-33.079754,-2.8516796,-,Digit 0,6.3869,1.7497,0.5786,-5.421
Digit 9,-5.4443126,5.94504,-,Digit 9,-0.8463,-19.2975,8.0477,-3.0123
Digit 4,-8.696642,-31.51078,-,Digit 4,13.9534,-9.9972,-11.2878,-15.7315
Digit 0,-29.558474,6.74389,-,Digit 0,-0.2604,0.0029,14.5146,-13.8807
Digit 7,27.401293,-22.376295,-,Digit 7,-3.2958,7.7759,17.555,14.5485
Digit 3,-16.683987,15.908473,-,Digit 3,3.8253,19.8246,-18.1379,8.5154
Digit 1,22.07826,27.791046,-,Digit 1,-18.4036,-14.1732,-7.4856,20.247
Digit 9,9.98297,-18.705019,-,Digit 9,18.7175,20.056,-11.5191,-19.1281
Digit 4,13.255668,-12.417299,-,Digit 4,-16.2281,15.8695,-14.527,-16.5273
Digit 2,0.058604114,31.433704,-,Digit 2,-18.1265,-2.4844,12.8205,15.4416
Digit 0,-26.656147,1.0742009,-,Digit 0,-14.787,-8.4957,10.4998,-10.8759
Digit 3,-14.100001,11.691255,-,Digit 3,20.1289,-14.0707,12.7928,19.3877
Digit 0,-34.852913,10.986154,-,Digit 0,-9.67,2.9887,-15.3917,-5.4685
Digit 4,2.4503708,-20.312254,-,Digit 4,-8.9681,9.412,5.5888,-4.7916
Digit 8,0.008291356,9.13457,-,Digit 8,-18.2958,-1.7531,-7.4638,10.5953
Digit 1,27.306635,20.003605,-,Digit 1,-1.0501,15.7155,16.0848,-16.131
Digit 6,-16.658073,-14.145657,-,Digit 6,-11.6864,2.9456,-2.668,-8.0272
Digit 6,-16.725874,-12.508879,-,Digit 6,12.382,-11.4367,17.3047,-10.7568
Digit 9,-5.2103286,-29.471638,-,Digit 9,-9.1494,-8.8007,19.7346,0.4715
Digit 4,-3.8018227,-22.506071,-,Digit 4,-9.7079,18.9334,20.9036,-19.6988
Digit 2,-10.648357,35.64578,-,Digit 2,-11.8578,-3.3273,4.6839,-9.6629
Digit 3,30.312786,3.1695216,-,Digit 3,-13.9261,19.454,6.1111,12.7732
Digit 3,-18.996716,17.750036,-,Digit 3,-12.8288,6.9183,9.8812,-13.8264
Digit 4,6.479109,-17.903448,-,Digit 4,-2.2755,11.5147,-16.3742,-10.1704
Digit 7,24.421108,-26.477493,-,Digit 7,-17.5214,-19.6387,-6.6877,-12.393
Digit 7,23.976255,-18.91593,-,Digit 7,13.0094,13.0052,-17.2545,10.9008
Digit 1,30.965675,8.798296,-,Digit 1,3.1212,-9.7436,14.3226,-8.4951
Digit 0,-39.474827,-3.663203,-,Digit 0,11.945,20.7456,2.6868,-1.5659
Digit 0,-30.259111,5.9264016,-,Digit 0,-10.5108,-11.3255,9.6187,-17.4731
Digit 7,26.428812,-11.302369,-,Digit 7,-8.2567,17.5785,-16.5774,-19.3157
Digit 6,-25.438059,-20.170492,-,Digit 6,7.1777,-19.2166,-19.9713,9.7223
Digit 8,10.990158,8.913621,-,Digit 8,20.9281,-17.8812,5.5515,-2.2075
Digit 1,27.535563,19.314714,-,Digit 1,-0.6656,-16.6327,-19.1289,17.9688
Digit 6,-27.659807,-19.012938,-,Digit 6,-13.8841,12.7396,-16.3283,-13.1248
Digit 6,-27.332333,-16.62629,-,Digit 6,-0.3274,20.7809,-9.3208,12.5754
Digit 2,-10.801693,34.84123,-,Digit 2,4.2549,-5.3259,-10.8671,19.4254
Digit 0,-41.208782,3.9245663,-,Digit 0,2.9525,16.9561,-13.0807,3.3398
Digit 0,-33.770092,8.750853,-,Digit 0,-5.3244,9.0981,-13.0122,9.7996
Digit 5,2.5917165,-5.3426447,-,Digit 5,-3.0668,16.5958,5.0546,11.0607
Digit 1,28.625555,19.0381,-,Digit 1,12.3786,-13.0767,-8.1574,7.3204
Digit 8,1.8916899,14.091568,-,Digit 8,11.8894,-16.0579,-15.6542,11.6695
Digit 8,12.826759,14.149913,-,Digit 8,-17.3559,-18.5736,-10.5757,-11.0999
Digit 4,4.420259,-31.652771,-,Digit 4,6.6204,-12.2576,-0.3983,-15.7939
Digit 1,16.777996,32.22415,-,Digit 1,-1.7481,1.7096,3.7533,-3.1248
Digit 3,-12.463418,26.734135,-,Digit 3,15.3255,0.3823,-16.9469,18.5416
Digit 0,-29.49151,8.090766,-,Digit 0,-16.878,-3.9177,15.0933,8.4613
Digit 3,-15.775889,10.16289,-,Digit 3,5.4788,-13.4316,9.0409,7.8313
Digit 2,27.86992,22.910685,-,Digit 2,10.0015,16.3109,-18.4643,-14.4736
Digit 5,-17.443216,1.9451815,-,Digit 5,-13.9083,13.9116,15.0385,13.1532
Digit 7,23.114933,-20.61945,-,Digit 7,9.7169,20.7444,20.8606,7.5124
Digit 3,-15.196485,17.758938,-,Digit 3,2.161,-9.6666,19.1259,-14.5291
Digit 6,-20.768244,-17.651575,-,Digit 6,16.3936,11.6029,9.9204,19.0817
Digit 5,-9.400466,-5.226882,-,Digit 5,15.2032,-15.8917,20.1358,-14.7913
Digit 8,10.969881,13.1280365,-,Digit 8,18.5131,-16.2437,1.1459,-18.0031
Digit 3,-9.095785,12.760238,-,Digit 3,7.0984,-16.9827,9.7228,0.2871
Digit 7,17.478909,27.204308,-,Digit 7,8.3461,-4.094,-8.3719,-13.9192
Digit 9,-9.3494625,-29.447124,-,Digit 9,-15.3627,-2.0019,19.7205,-14.7912
Digit 3,-8.4354105,13.549814,-,Digit 3,19.7195,-8.4451,-17.3942,-6.3622
Digit 0,-32.387203,11.495423,-,Digit 0,-7.9776,6.2484,19.8994,-3.6151
Digit 4,-7.4443326,-24.797323,-,Digit 4,3.914,-18.2036,14.1362,-11.4696
Digit 4,4.292723,-30.147543,-,Digit 4,-17.0475,-8.6672,16.4976,13.7098
Digit 1,32.33382,5.145442,-,Digit 1,12.1904,-0.8489,18.0609,-10.7491
Digit 7,24.571419,-27.633347,-,Digit 7,17.6372,-5.109,7.0172,20.9902
Digit 6,-19.859495,-8.1759405,-,Digit 6,-2.3374,-15.7987,11.4182,14.9659
Digit 7,26.347418,-19.676195,-,Digit 7,15.4476,-11.4564,-14.8143,9.3727
Digit 2,-4.833945,33.251785,-,Digit 2,-9.435,8.5947,2.3047,-9.4112
Digit 1,30.933184,19.984678,-,Digit 1,13.1114,8.7755,8.8592,-1.5857
Digit 6,-28.636362,-17.837814,-,Digit 6,8.1038,5.7766,-16.2848,-10.8925
Digit 0,-35.180607,-0.9488317,-,Digit 0,-9.8687,-17.7176,-3.5517,2.7587
Digit 3,-16.9815,13.411562,-,Digit 3,-8.1408,15.7515,-17.5929,-14.6644
Digit 9,21.798891,-9.021703,-,Digit 9,-6.3598,8.9708,-11.4521,11.3343
Digit 4,18.586288,-6.736235,-,Digit 4,-4.0014,-4.6258,0.3008,12.246
Digit 0,-22.607449,-6.821553,-,Digit 0,-11.8391,-6.1468,-17.9371,-1.5876
Digit 1,32.793285,6.8939524,-,Digit 1,-4.4851,-14.9563,0.4893,13.4705
Digit 6,-13.695756,1.2749763,-,Digit 6,-16.5659,-9.99,-15.6595,-12.5977
Digit 4,-3.426509,-32.690548,-,Digit 4,-4.7379,17.0666,20.3641,-2.4702
Digit 3,-15.869675,15.55866,-,Digit 3,20.334,13.3603,-7.6415,9.2549
Digit 6,0.5962548,-1.4371308,-,Digit 6,-16.9248,-19.863,9.9863,-9.5833
Digit 8,-0.45862156,14.752944,-,Digit 8,-4.4547,-7.072,-13.1493,-7.7715
Digit 0,-30.663822,-5.1528206,-,Digit 0,12.9998,12.6789,-11.8159,16.1873
Digit 3,-19.981218,7.6046605,-,Digit 3,10.0891,20.291,-15.2663,2.9095
Digit 9,15.29737,-20.585453,-,Digit 9,13.8274,0.6078,-12.4436,14.5256
Digit 2,-3.5565388,32.173912,-,Digit 2,-17.3477,-6.3025,-1.9161,13.6012
Digit 3,-17.334946,21.75814,-,Digit 3,-9.8635,6.2206,-14.0572,18.3893
Digit 2,0.7929721,28.4728,-,Digit 2,-13.1067,-3.7239,-13.9653,8.3126
Digit 7,28.364492,-16.245604,-,Digit 7,-3.2175,-5.277,1.5297,-3.1211
Digit 6,-18.400818,-12.211013,-,Digit 6,5.3285,-4.7459,19.3476,14.0217
Digit 8,0.8189791,10.034944,-,Digit 8,20.9289,17.1557,-6.4562,1.1996
Digit 1,28.586317,18.854557,-,Digit 1,17.0333,6.856,14.2097,16.6539
Digit 9,10.0982275,-20.314266,-,Digit 9,-1.8672,-11.1316,9.9,0.1027
Digit 4,-2.3110726,-28.297844,-,Digit 4,-9.9586,-18.064,-8.8908,-17.3226
Digit 3,-3.9757752,19.099562,-,Digit 3,-1.0088,7.8036,18.1367,-0.4864
Digit 1,26.6095,12.559141,-,Digit 1,-8.5585,10.7923,-17.9081,-11.7764
Digit 5,-19.68645,-0.31876546,-,Digit 5,3.6814,10.7342,-12.1328,9.9043
Digit 6,-27.932064,-18.864515,-,Digit 6,-1.048,13.2209,5.0574,14.7902
Digit 6,-19.640013,-21.35069,-,Digit 6,-4.7835,5.4093,13.2993,17.1827
Digit 2,6.448698,31.490131,-,Digit 2,17.905,1.0101,9.7353,-15.3198
Digit 8,5.993958,11.888625,-,Digit 8,9.936,15.5591,10.2662,-4.6545
Digit 7,30.154613,-24.834167,-,Digit 7,13.1782,-7.5503,-5.4385,20.7086
Digit 1,30.634745,4.376647,-,Digit 1,2.98,19.8601,15.2112,7.8385
Digit 8,14.299145,14.615067,-,Digit 8,5.9221,4.8936,7.0053,8.4184
Digit 9,9.00735,-24.921793,-,Digit 9,4.0434,6.586,12.7483,2.1554
Digit 2,3.35177,36.148663,-,Digit 2,8.8696,-14.7233,-0.4042,-17.5111
Digit 4,4.7691016,-16.576889,-,Digit 4,1.7352,1.5894,-19.2234,15.4297
Digit 5,-11.768316,3.393831,-,Digit 5,6.1703,7.3968,5.2935,-10.6524
Digit 5,1.9197618,-2.6750228,-,Digit 5,-15.3232,-13.2506,-2.5614,15.8917
Digit 0,-32.264507,5.7485733,-,Digit 0,19.0419,-5.2801,-14.4936,18.9323
Digit 5,1.0331254,-3.2378237,-,Digit 5,-3.3761,11.3164,14.9738,-4.2609
Digit 1,19.295568,23.249584,-,Digit 1,9.3735,-18.2876,15.6094,-8.4406
Digit 9,14.1539,-15.076005,-,Digit 9,3.8009,13.4064,-1.6455,8.3725
Digit 6,-25.161432,-11.778322,-,Digit 6,19.5892,13.2878,-1.953,-16.7261
Digit 4,0.4221519,-23.00918,-,Digit 4,6.9669,0.1868,15.4872,16.3891
Digit 0,-35.096577,5.4215593,-,Digit 0,10.9225,-6.4086,14.35,3.4323
Digit 0,-38.552948,-6.737666,-,Digit 0,-17.376,-9.0663,0.6701,-11.9525
Digit 3,-16.404617,9.874182,-,Digit 3,-0.994,-11.6639,-0.2584,11.129
Digit 9,15.6602955,-17.425909,-,Digit 9,18.9385,19.0913,-10.308,15.0496
Digit 6,-19.057758,-14.2874155,-,Digit 6,-17.9826,-14.1416,-4.9108,-5.0283
Digit 0,-30.186419,5.4259634,-,Digit 0,-10.8087,14.5415,15.8738,-8.01
Digit 9,19.411402,-8.079131,-,Digit 9,3.541,7.1659,4.4993,-1.0633
Digit 7,21.742796,-32.946823,-,Digit 7,-4.2546,17.9048,14.5046,-4.9276
Digit 4,15.881271,-6.216047,-,Digit 4,-5.9442,-11.2715,-8.6024,2.6946
Digit 7,30.70711,-10.606375,-,Digit 7,5.8414,10.3396,15.7334,12.5568
Digit 2,-5.3873186,28.981363,-,Digit 2,-18.1289,0.0656,-16.5427,9.3445
Digit 3,-16.452183,16.377472,-,Digit 3,8.0014,-14.3998,-2.1202,-17.4792
Digit 5,-12.615409,-5.5479283,-,Digit 5,-4,-18.2775,0.7911,-8.4094
Digit 1,23.65487,11.801131,-,Digit 1,-11.48,-7.69,-7.5736,-17.7609
Digit 4,13.749958,-3.5504506,-,Digit 4,-1.6336,-0.909,-10.5253,15.0278
Digit 8,4.118721,8.994671,-,Digit 8,-17.7087,9.9215,-11.102,18.6705
Digit 8,0.77807814,7.9577956,-,Digit 8,2.1195,-16.9221,-18.6027,20.5396
Digit 9,21.112822,-10.396786,-,Digit 9,-2.5874,-18.0936,-7.126,-6.5185
Digit 0,-38.325172,-5.387609,-,Digit 0,-3.1683,-2.3527,-11.9139,-17.3934
Digit 9,3.9885383,-26.613113,-,Digit 9,8.8245,-3.0071,-7.8119,20.5766
Digit 3,-16.663305,17.337767,-,Digit 3,3.6548,5.6366,0.5749,-9.9489
Digit 3,-8.7194605,18.366995,-,Digit 3,-12.4992,19.5356,-7.0439,13.8536
Digit 9,1.7635262,-23.506802,-,Digit 9,9.9683,1.9962,15.2186,-5.3678
Digit 0,-38.67776,0.6141904,-,Digit 0,9.2625,0.8959,15.3591,17.0284
Digit 9,19.0706,-13.811276,-,Digit 9,15.5296,-11.6086,-3.625,6.983
Digit 1,30.766876,8.893604,-,Digit 1,-11.7275,13.1674,1.002,-8.8521
Digit 8,-6.255695,3.7384367,-,Digit 8,0.2619,14.3951,-6.4553,0.3418
Digit 3,-12.237633,8.397755,-,Digit 3,-1.1828,-0.9809,-2.7413,-17.1403
Digit 7,26.978043,-11.364403,-,Digit 7,-0.2252,-11.0465,-2.3195,-17.7895
Digit 1,28.983624,18.079956,-,Digit 1,-16.4831,2.7155,12.1829,4.272
Digit 5,-11.33664,-2.6427503,-,Digit 5,17.4365,3.277,6.8896,-19.2148
Digit 5,-11.35971,2.4847982,-,Digit 5,7.0302,20.6406,-16.5486,8.1477
Digit 0,-40.70501,-3.882803,-,Digit 0,7.3272,8.7208,15.4169,-12.8584
Digit 9,3.5613298,-24.798658,-,Digit 9,-3.0411,-17.1438,-19.6095,18.1192
Digit 4,2.618944,-15.1151085,-,Digit 4,13.4975,-2.2689,8.4296,14.1438
Digit 6,-18.524069,-17.672298,-,Digit 6,18.0699,-12.9135,-3.443,-12.0147
Digit 8,1.8563906,10.24407,-,Digit 8,20.3471,2.7161,2.2228,-19.3135
Digit 8,13.710191,13.7916765,-,Digit 8,-9.3255,-16.2489,4.5222,-5.416
Digit 1,17.079435,33.09212,-,Digit 1,13.4376,14.0313,-4.0921,-16.5409
Digit 9,-10.382403,6.320104,-,Digit 9,20.0789,6.4888,10.7691,-19.3292
Digit 3,-15.248823,5.9581637,-,Digit 3,11.2733,15.1023,0.742,2.4493
Digit 1,30.784708,16.548626,-,Digit 1,7.3685,-19.4294,-17.7957,-3.5485
Digit 6,-20.727997,-25.32334,-,Digit 6,13.3909,7.1592,15.2491,-2.078
Digit 6,-17.375626,-16.498432,-,Digit 6,13.9207,-12.0663,12.4311,14.2057
Digit 6,-27.611513,-16.03185,-,Digit 6,-15.5226,-12.1071,8.4575,-10.4096
Digit 1,23.721178,24.727013,-,Digit 1,16.501,8.01,1.1726,17.345
Digit 5,-0.5997612,-3.604303,-,Digit 5,-16.0699,-8.7498,6.4312,-8.4557
Digit 4,15.675792,-9.744356,-,Digit 4,16.1027,-6.9439,12.5527,-16.5284
Digit 3,-13.806603,25.388561,-,Digit 3,-6.7062,-0.7648,7.545,-11.6571
Digit 0,-33.18431,12.528983,-,Digit 0,2.1868,-13.1801,1.9242,-11.5677
Digit 0,-35.63962,10.84634,-,Digit 0,4.7663,9.5124,9.0961,3.0695
Digit 3,-6.522805,7.631306,-,Digit 3,1.4457,17.2334,11.1971,19.3335
Digit 6,-16.62934,-16.385113,-,Digit 6,6.1057,-11.5956,4.4031,0.6607
Digit 5,-19.690508,5.91632,-,Digit 5,-10.5426,-15.0268,-8.4482,-7.2792
Digit 0,-36.375954,-4.246891,-,Digit 0,1.2019,-9.2856,-5.953,-10.5778
Digit 8,8.388178,3.6676211,-,Digit 8,-7.3833,-2.056,-17.5644,14.0341
Digit 2,-4.825929,37.042946,-,Digit 2,-0.8133,-9.934,4.527,12.5133
