,Unnamed: 0,x,y,mannual_label,correct_label
99,Digit 8,8.486887,14.486705,-,Digit 8
990,Digit 7,22.96777,-26.590405,-,Digit 7
991,Digit 1,17.751095,32.301544,-,Digit 1
992,Digit 0,-38.658276,9.349311,0,Digit 0
993,Digit 5,-18.455395,5.414186,-,Digit 5
994,Digit 1,34.649,2.1368766,-,Digit 1
995,Digit 2,-1.7486849,30.557177,-,Digit 2
996,Digit 4,11.815326,-7.525847,-,Digit 4
997,Digit 7,15.654805,-28.17472,-,Digit 7
998,Digit 3,-20.175869,8.133164,-,Digit 3
999,Digit 2,35.16636,-15.910584,-,Digit 2
